,CensusTract,price,sqrtft,bed,bath,type,lng,lat,x,y,geoid,field_1,pop2010,UrbanType,hpi2score,economic,education,housing,healthcareaccess,neighborhood,pollution,transportation,social,insured,uncrowded,homeownership,automobile,commute,inpreschool,inhighschool,bachelorsed,employed,abovepoverty,income,retail,parkaccess,treecanopy,alcoffsale,voting,ownsevere,rentsevere,houserepair,twoparents,supermkts,ozone,pm25,dieselpm,h20contam,LEB,white_pct,asian_pct
237,6073008307,2955,1215,2,2,apartment,-117.2115,32.8577,0.11183,0.32581,14000US06073008307,191,3794,urban_area,0.400061464,0.980904152,1.069713513,0.684794388,0.980240668,0.44462896,0.438788787,-0.029769951,0.787206422,91.3,96.7,80.4,95.9,3.798297315,78,100,68.5,78.1,87.76958777,90581,0.596261331,100,7.6515172,64.3384291,84.27665126,8.333333333,20,100,77.07390649,98.55760822,0.042298794,9.53630303,20.16163805,228.0675951,84.70084091,77.38478028,11.92390139
238,6073008307,2200,874,1,1,apartment,-117.2115,32.8577,0.11183,0.32581,14000US06073008307,528,3794,urban_area,0.400061464,0.980904152,1.069713513,0.684794388,0.980240668,0.44462896,0.438788787,-0.029769951,0.787206422,91.3,96.7,80.4,95.9,3.798297315,78,100,68.5,78.1,87.76958777,90581,0.596261331,100,7.6515172,64.3384291,84.27665126,8.333333333,20,100,77.07390649,98.55760822,0.042298794,9.53630303,20.16163805,228.0675951,84.70084091,77.38478028,11.92390139
239,6073008307,2600,1154,2,2,apartment,-117.2115,32.8577,0.11183,0.32581,14000US06073008307,580,3794,urban_area,0.400061464,0.980904152,1.069713513,0.684794388,0.980240668,0.44462896,0.438788787,-0.029769951,0.787206422,91.3,96.7,80.4,95.9,3.798297315,78,100,68.5,78.1,87.76958777,90581,0.596261331,100,7.6515172,64.3384291,84.27665126,8.333333333,20,100,77.07390649,98.55760822,0.042298794,9.53630303,20.16163805,228.0675951,84.70084091,77.38478028,11.92390139
240,6073008307,1775,652,1,1,apartment,-117.2115,32.8577,0.11183,0.32581,14000US06073008307,866,3794,urban_area,0.400061464,0.980904152,1.069713513,0.684794388,0.980240668,0.44462896,0.438788787,-0.029769951,0.787206422,91.3,96.7,80.4,95.9,3.798297315,78,100,68.5,78.1,87.76958777,90581,0.596261331,100,7.6515172,64.3384291,84.27665126,8.333333333,20,100,77.07390649,98.55760822,0.042298794,9.53630303,20.16163805,228.0675951,84.70084091,77.38478028,11.92390139
241,6073008307,2955,1215,2,2,apartment,-117.2115,32.8577,0.11183,0.32581,14000US06073008307,872,3794,urban_area,0.400061464,0.980904152,1.069713513,0.684794388,0.980240668,0.44462896,0.438788787,-0.029769951,0.787206422,91.3,96.7,80.4,95.9,3.798297315,78,100,68.5,78.1,87.76958777,90581,0.596261331,100,7.6515172,64.3384291,84.27665126,8.333333333,20,100,77.07390649,98.55760822,0.042298794,9.53630303,20.16163805,228.0675951,84.70084091,77.38478028,11.92390139
242,6073008307,2095,963,1,1,apartment,-117.2115,32.8577,0.11183,0.32581,14000US06073008307,875,3794,urban_area,0.400061464,0.980904152,1.069713513,0.684794388,0.980240668,0.44462896,0.438788787,-0.029769951,0.787206422,91.3,96.7,80.4,95.9,3.798297315,78,100,68.5,78.1,87.76958777,90581,0.596261331,100,7.6515172,64.3384291,84.27665126,8.333333333,20,100,77.07390649,98.55760822,0.042298794,9.53630303,20.16163805,228.0675951,84.70084091,77.38478028,11.92390139
243,6073008307,2430,1004,1,1,apartment,-117.2115,32.8577,0.11183,0.32581,14000US06073008307,876,3794,urban_area,0.400061464,0.980904152,1.069713513,0.684794388,0.980240668,0.44462896,0.438788787,-0.029769951,0.787206422,91.3,96.7,80.4,95.9,3.798297315,78,100,68.5,78.1,87.76958777,90581,0.596261331,100,7.6515172,64.3384291,84.27665126,8.333333333,20,100,77.07390649,98.55760822,0.042298794,9.53630303,20.16163805,228.0675951,84.70084091,77.38478028,11.92390139
244,6073008327,2585,1050,2,2,apartment,-117.23313,32.957058,0.0902,0.425168,14000US06073008327,135,5775,urban_area,0.40167768,1.327042186,1.139484884,0.648441571,1.046186987,0.207486771,0.597803827,0.118303833,1.009354883,92.1,99.5,65.2,96.9,5.910602143,72.4,100,77.1,76.7,91.22205906,124350,0.688516084,100,4.687678,53.81818182,82.51743545,13.07189542,11.58536585,100,84.9187935,78.92039004,0.042298794,9.95548266,6.827116273,228.0675951,81.81025094,70.06636395,19.85679357
245,6073008327,2600,1050,2,2,apartment,-117.233261,32.956539,0.090069,0.424649,14000US06073008327,147,5775,urban_area,0.40167768,1.327042186,1.139484884,0.648441571,1.046186987,0.207486771,0.597803827,0.118303833,1.009354883,92.1,99.5,65.2,96.9,5.910602143,72.4,100,77.1,76.7,91.22205906,124350,0.688516084,100,4.687678,53.81818182,82.51743545,13.07189542,11.58536585,100,84.9187935,78.92039004,0.042298794,9.95548266,6.827116273,228.0675951,81.81025094,70.06636395,19.85679357
246,6073008327,3431,1214,2,2,apartment,-117.232082,32.954982,0.091248,0.423092,14000US06073008327,621,5775,urban_area,0.40167768,1.327042186,1.139484884,0.648441571,1.046186987,0.207486771,0.597803827,0.118303833,1.009354883,92.1,99.5,65.2,96.9,5.910602143,72.4,100,77.1,76.7,91.22205906,124350,0.688516084,100,4.687678,53.81818182,82.51743545,13.07189542,11.58536585,100,84.9187935,78.92039004,0.042298794,9.95548266,6.827116273,228.0675951,81.81025094,70.06636395,19.85679357
247,6073008327,4048,1279,3,2,apartment,-117.23205,32.95494,0.09128,0.42305,14000US06073008327,625,5775,urban_area,0.40167768,1.327042186,1.139484884,0.648441571,1.046186987,0.207486771,0.597803827,0.118303833,1.009354883,92.1,99.5,65.2,96.9,5.910602143,72.4,100,77.1,76.7,91.22205906,124350,0.688516084,100,4.687678,53.81818182,82.51743545,13.07189542,11.58536585,100,84.9187935,78.92039004,0.042298794,9.95548266,6.827116273,228.0675951,81.81025094,70.06636395,19.85679357
248,6073008327,2620,1050,2,2,apartment,-117.233261,32.956539,0.090069,0.424649,14000US06073008327,806,5775,urban_area,0.40167768,1.327042186,1.139484884,0.648441571,1.046186987,0.207486771,0.597803827,0.118303833,1.009354883,92.1,99.5,65.2,96.9,5.910602143,72.4,100,77.1,76.7,91.22205906,124350,0.688516084,100,4.687678,53.81818182,82.51743545,13.07189542,11.58536585,100,84.9187935,78.92039004,0.042298794,9.95548266,6.827116273,228.0675951,81.81025094,70.06636395,19.85679357
249,6073008327,2190,700,1,1,apartment,-117.233133,32.957185,0.090197,0.425295,14000US06073008327,846,5775,urban_area,0.40167768,1.327042186,1.139484884,0.648441571,1.046186987,0.207486771,0.597803827,0.118303833,1.009354883,92.1,99.5,65.2,96.9,5.910602143,72.4,100,77.1,76.7,91.22205906,124350,0.688516084,100,4.687678,53.81818182,82.51743545,13.07189542,11.58536585,100,84.9187935,78.92039004,0.042298794,9.95548266,6.827116273,228.0675951,81.81025094,70.06636395,19.85679357
250,6073008329,3320,1425,3,2,apartment,-117.239418,32.943905,0.083912,0.412015,14000US06073008329,330,6347,urban_area,0.401763478,0.44712882,1.080951568,0.30359729,0.88132119,0.465848612,0.358018088,0.040363608,0.353671081,90.1,96.6,45.7,96.2,5.034396498,77.6,100,69.5,71.4,74.72303207,84782,7.88383236,100,3.5547348,51.34709311,79.11115073,19.93355482,9.324758842,100,72.00255102,99.99970798,0.042298794,9.53630303,25.55688937,228.0675951,83.99791636,64.04819277,23.85542169
251,6073008329,2605,1317,2,2,apartment,-117.239418,32.943905,0.083912,0.412015,14000US06073008329,460,6347,urban_area,0.401763478,0.44712882,1.080951568,0.30359729,0.88132119,0.465848612,0.358018088,0.040363608,0.353671081,90.1,96.6,45.7,96.2,5.034396498,77.6,100,69.5,71.4,74.72303207,84782,7.88383236,100,3.5547348,51.34709311,79.11115073,19.93355482,9.324758842,100,72.00255102,99.99970798,0.042298794,9.53630303,25.55688937,228.0675951,83.99791636,64.04819277,23.85542169
252,6073008329,2605,1317,2,2,apartment,-117.239418,32.943905,0.083912,0.412015,14000US06073008329,462,6347,urban_area,0.401763478,0.44712882,1.080951568,0.30359729,0.88132119,0.465848612,0.358018088,0.040363608,0.353671081,90.1,96.6,45.7,96.2,5.034396498,77.6,100,69.5,71.4,74.72303207,84782,7.88383236,100,3.5547348,51.34709311,79.11115073,19.93355482,9.324758842,100,72.00255102,99.99970798,0.042298794,9.53630303,25.55688937,228.0675951,83.99791636,64.04819277,23.85542169
253,6073008329,2375,894,1,1,apartment,-117.239418,32.943905,0.083912,0.412015,14000US06073008329,772,6347,urban_area,0.401763478,0.44712882,1.080951568,0.30359729,0.88132119,0.465848612,0.358018088,0.040363608,0.353671081,90.1,96.6,45.7,96.2,5.034396498,77.6,100,69.5,71.4,74.72303207,84782,7.88383236,100,3.5547348,51.34709311,79.11115073,19.93355482,9.324758842,100,72.00255102,99.99970798,0.042298794,9.53630303,25.55688937,228.0675951,83.99791636,64.04819277,23.85542169
254,6073008329,2245,953,2,2,condo,-117.237204,32.947709,0.086126,0.415819,14000US06073008329,902,6347,urban_area,0.401763478,0.44712882,1.080951568,0.30359729,0.88132119,0.465848612,0.358018088,0.040363608,0.353671081,90.1,96.6,45.7,96.2,5.034396498,77.6,100,69.5,71.4,74.72303207,84782,7.88383236,100,3.5547348,51.34709311,79.11115073,19.93355482,9.324758842,100,72.00255102,99.99970798,0.042298794,9.53630303,25.55688937,228.0675951,83.99791636,64.04819277,23.85542169
255,6073008330,5500,3273,5,3,house,-117.218026,32.948531,0.105304,0.416641,14000US06073008330,1006,5668,urban_area,0.402242736,0.692417586,0.816130945,0.706490105,0.85659132,0.163766616,0.53537415,0.039077847,1.110802212,89.8,93.8,61.5,98,2.561669829,45.5,100,77.8,64.5,83.19862425,121439,0.715288325,100,4.5692207,81.10444601,83.32314066,10.35856574,3.333333333,100,86.58536585,41.71575538,0.042298794,9.53630303,13.71001251,228.0675951,88.2302488,62.53561254,28.02706553
256,6073008333,5750,2900,4,3.5,house,-117.23485,32.920607,0.08848,0.388717,14000US06073008333,40,13748,urban_area,0.402548884,1.212005929,0.814310815,0.560857979,1.334702134,0.129014601,0.413381884,0.246463718,1.013673125,95.6,96.5,57.3,99.3,5.65653134,75.2,92.8,82.3,71.9,86.49458558,138993,1.433317582,100,5.7282166,75.26913006,80.68285475,4.335664336,20.95959596,100,87.21498371,33.86111517,0.042298794,9.53630303,21.85874639,228.0675951,84.98543089,57.37057619,30.57180462
257,6073008333,5750,2900,4,3.5,house,-117.23485,32.920607,0.08848,0.388717,14000US06073008333,41,13748,urban_area,0.402548884,1.212005929,0.814310815,0.560857979,1.334702134,0.129014601,0.413381884,0.246463718,1.013673125,95.6,96.5,57.3,99.3,5.65653134,75.2,92.8,82.3,71.9,86.49458558,138993,1.433317582,100,5.7282166,75.26913006,80.68285475,4.335664336,20.95959596,100,87.21498371,33.86111517,0.042298794,9.53630303,21.85874639,228.0675951,84.98543089,57.37057619,30.57180462
258,6073008333,2222,809,1,1,apartment,-117.227161,32.935022,0.096169,0.403132,14000US06073008333,85,13748,urban_area,0.402548884,1.212005929,0.814310815,0.560857979,1.334702134,0.129014601,0.413381884,0.246463718,1.013673125,95.6,96.5,57.3,99.3,5.65653134,75.2,92.8,82.3,71.9,86.49458558,138993,1.433317582,100,5.7282166,75.26913006,80.68285475,4.335664336,20.95959596,100,87.21498371,33.86111517,0.042298794,9.53630303,21.85874639,228.0675951,84.98543089,57.37057619,30.57180462
259,6073008333,2134,686,1,1,apartment,-117.227161,32.935022,0.096169,0.403132,14000US06073008333,108,13748,urban_area,0.402548884,1.212005929,0.814310815,0.560857979,1.334702134,0.129014601,0.413381884,0.246463718,1.013673125,95.6,96.5,57.3,99.3,5.65653134,75.2,92.8,82.3,71.9,86.49458558,138993,1.433317582,100,5.7282166,75.26913006,80.68285475,4.335664336,20.95959596,100,87.21498371,33.86111517,0.042298794,9.53630303,21.85874639,228.0675951,84.98543089,57.37057619,30.57180462
260,6073008333,3400,1505,3,3.5,house,-117.225838,32.911268,0.097492,0.379378,14000US06073008333,111,13748,urban_area,0.402548884,1.212005929,0.814310815,0.560857979,1.334702134,0.129014601,0.413381884,0.246463718,1.013673125,95.6,96.5,57.3,99.3,5.65653134,75.2,92.8,82.3,71.9,86.49458558,138993,1.433317582,100,5.7282166,75.26913006,80.68285475,4.335664336,20.95959596,100,87.21498371,33.86111517,0.042298794,9.53630303,21.85874639,228.0675951,84.98543089,57.37057619,30.57180462
261,6073008333,2575,879,1,1,apartment,-117.228107,32.91338,0.095223,0.38149,14000US06073008333,285,13748,urban_area,0.402548884,1.212005929,0.814310815,0.560857979,1.334702134,0.129014601,0.413381884,0.246463718,1.013673125,95.6,96.5,57.3,99.3,5.65653134,75.2,92.8,82.3,71.9,86.49458558,138993,1.433317582,100,5.7282166,75.26913006,80.68285475,4.335664336,20.95959596,100,87.21498371,33.86111517,0.042298794,9.53630303,21.85874639,228.0675951,84.98543089,57.37057619,30.57180462
262,6073008333,2295,865,1,1,apartment,-117.228107,32.91338,0.095223,0.38149,14000US06073008333,318,13748,urban_area,0.402548884,1.212005929,0.814310815,0.560857979,1.334702134,0.129014601,0.413381884,0.246463718,1.013673125,95.6,96.5,57.3,99.3,5.65653134,75.2,92.8,82.3,71.9,86.49458558,138993,1.433317582,100,5.7282166,75.26913006,80.68285475,4.335664336,20.95959596,100,87.21498371,33.86111517,0.042298794,9.53630303,21.85874639,228.0675951,84.98543089,57.37057619,30.57180462
263,6073008333,2875,1203,3,2,apartment,-117.228107,32.91338,0.095223,0.38149,14000US06073008333,416,13748,urban_area,0.402548884,1.212005929,0.814310815,0.560857979,1.334702134,0.129014601,0.413381884,0.246463718,1.013673125,95.6,96.5,57.3,99.3,5.65653134,75.2,92.8,82.3,71.9,86.49458558,138993,1.433317582,100,5.7282166,75.26913006,80.68285475,4.335664336,20.95959596,100,87.21498371,33.86111517,0.042298794,9.53630303,21.85874639,228.0675951,84.98543089,57.37057619,30.57180462
264,6073008333,2395,865,1,1,apartment,-117.228107,32.91338,0.095223,0.38149,14000US06073008333,466,13748,urban_area,0.402548884,1.212005929,0.814310815,0.560857979,1.334702134,0.129014601,0.413381884,0.246463718,1.013673125,95.6,96.5,57.3,99.3,5.65653134,75.2,92.8,82.3,71.9,86.49458558,138993,1.433317582,100,5.7282166,75.26913006,80.68285475,4.335664336,20.95959596,100,87.21498371,33.86111517,0.042298794,9.53630303,21.85874639,228.0675951,84.98543089,57.37057619,30.57180462
265,6073008333,3190,1441,2,2,apartment,-117.230338,32.917726,0.092992,0.385836,14000US06073008333,582,13748,urban_area,0.402548884,1.212005929,0.814310815,0.560857979,1.334702134,0.129014601,0.413381884,0.246463718,1.013673125,95.6,96.5,57.3,99.3,5.65653134,75.2,92.8,82.3,71.9,86.49458558,138993,1.433317582,100,5.7282166,75.26913006,80.68285475,4.335664336,20.95959596,100,87.21498371,33.86111517,0.042298794,9.53630303,21.85874639,228.0675951,84.98543089,57.37057619,30.57180462
266,6073008333,2640,1119,2,2,house,-117.213893,32.918652,0.109437,0.386762,14000US06073008333,600,13748,urban_area,0.402548884,1.212005929,0.814310815,0.560857979,1.334702134,0.129014601,0.413381884,0.246463718,1.013673125,95.6,96.5,57.3,99.3,5.65653134,75.2,92.8,82.3,71.9,86.49458558,138993,1.433317582,100,5.7282166,75.26913006,80.68285475,4.335664336,20.95959596,100,87.21498371,33.86111517,0.042298794,9.53630303,21.85874639,228.0675951,84.98543089,57.37057619,30.57180462
267,6073008333,2750,1083,1,1.5,house,-117.226009,32.911412,0.097321,0.379522,14000US06073008333,796,13748,urban_area,0.402548884,1.212005929,0.814310815,0.560857979,1.334702134,0.129014601,0.413381884,0.246463718,1.013673125,95.6,96.5,57.3,99.3,5.65653134,75.2,92.8,82.3,71.9,86.49458558,138993,1.433317582,100,5.7282166,75.26913006,80.68285475,4.335664336,20.95959596,100,87.21498371,33.86111517,0.042298794,9.53630303,21.85874639,228.0675951,84.98543089,57.37057619,30.57180462
268,6073008333,2825,1099,2,2,apartment,-117.213893,32.918652,0.109437,0.386762,14000US06073008333,809,13748,urban_area,0.402548884,1.212005929,0.814310815,0.560857979,1.334702134,0.129014601,0.413381884,0.246463718,1.013673125,95.6,96.5,57.3,99.3,5.65653134,75.2,92.8,82.3,71.9,86.49458558,138993,1.433317582,100,5.7282166,75.26913006,80.68285475,4.335664336,20.95959596,100,87.21498371,33.86111517,0.042298794,9.53630303,21.85874639,228.0675951,84.98543089,57.37057619,30.57180462
269,6073008340,2637,1084,2,2,apartment,-117.20202,32.869009,0.12131,0.337119,14000US06073008340,146,8988,urban_area,0.403574541,0.626533476,0.731376165,0.01993262,1.202809495,0.183407287,0.411284576,0.236541805,0.56827637,94,91.8,22,96.7,8.952267776,35.3,100,80.4,74.3,75.50975177,90099,7.603079466,100,4.1153073,77.49221184,69.4168976,9.210526316,22.82608696,100,89.10034602,19.73504349,0.042298794,9.53630303,21.99884055,228.0675951,87.6919666,47.61425858,36.37277908
270,6073008340,2112,1110,1,1,apartment,-117.202878,32.872541,0.120452,0.340651,14000US06073008340,352,8988,urban_area,0.403574541,0.626533476,0.731376165,0.01993262,1.202809495,0.183407287,0.411284576,0.236541805,0.56827637,94,91.8,22,96.7,8.952267776,35.3,100,80.4,74.3,75.50975177,90099,7.603079466,100,4.1153073,77.49221184,69.4168976,9.210526316,22.82608696,100,89.10034602,19.73504349,0.042298794,9.53630303,21.99884055,228.0675951,87.6919666,47.61425858,36.37277908
271,6073008340,2495,1299,2,2,apartment,-117.203275,32.872577,0.120055,0.340687,14000US06073008340,363,8988,urban_area,0.403574541,0.626533476,0.731376165,0.01993262,1.202809495,0.183407287,0.411284576,0.236541805,0.56827637,94,91.8,22,96.7,8.952267776,35.3,100,80.4,74.3,75.50975177,90099,7.603079466,100,4.1153073,77.49221184,69.4168976,9.210526316,22.82608696,100,89.10034602,19.73504349,0.042298794,9.53630303,21.99884055,228.0675951,87.6919666,47.61425858,36.37277908
272,6073008340,1950,860,1,1,apartment,-117.203187,32.87191,0.120143,0.34002,14000US06073008340,390,8988,urban_area,0.403574541,0.626533476,0.731376165,0.01993262,1.202809495,0.183407287,0.411284576,0.236541805,0.56827637,94,91.8,22,96.7,8.952267776,35.3,100,80.4,74.3,75.50975177,90099,7.603079466,100,4.1153073,77.49221184,69.4168976,9.210526316,22.82608696,100,89.10034602,19.73504349,0.042298794,9.53630303,21.99884055,228.0675951,87.6919666,47.61425858,36.37277908
273,6073008340,2395,1110,2,2,apartment,-117.203135,32.871928,0.120195,0.340038,14000US06073008340,397,8988,urban_area,0.403574541,0.626533476,0.731376165,0.01993262,1.202809495,0.183407287,0.411284576,0.236541805,0.56827637,94,91.8,22,96.7,8.952267776,35.3,100,80.4,74.3,75.50975177,90099,7.603079466,100,4.1153073,77.49221184,69.4168976,9.210526316,22.82608696,100,89.10034602,19.73504349,0.042298794,9.53630303,21.99884055,228.0675951,87.6919666,47.61425858,36.37277908
274,6073008340,3070,1204,2,2,apartment,-117.202727,32.870919,0.120603,0.339029,14000US06073008340,861,8988,urban_area,0.403574541,0.626533476,0.731376165,0.01993262,1.202809495,0.183407287,0.411284576,0.236541805,0.56827637,94,91.8,22,96.7,8.952267776,35.3,100,80.4,74.3,75.50975177,90099,7.603079466,100,4.1153073,77.49221184,69.4168976,9.210526316,22.82608696,100,89.10034602,19.73504349,0.042298794,9.53630303,21.99884055,228.0675951,87.6919666,47.61425858,36.37277908
275,6073008340,2475,1017,2,2,apartment,-117.209315,32.863375,0.114015,0.331485,14000US06073008340,953,8988,urban_area,0.403574541,0.626533476,0.731376165,0.01993262,1.202809495,0.183407287,0.411284576,0.236541805,0.56827637,94,91.8,22,96.7,8.952267776,35.3,100,80.4,74.3,75.50975177,90099,7.603079466,100,4.1153073,77.49221184,69.4168976,9.210526316,22.82608696,100,89.10034602,19.73504349,0.042298794,9.53630303,21.99884055,228.0675951,87.6919666,47.61425858,36.37277908
276,6073008341,2085,669,1,1,apartment,-117.221015,32.869627,0.102315,0.337737,14000US06073008341,430,7614,urban_area,0.403578636,-0.500010642,1.009771092,-0.195380682,0.85659132,0.474758292,0.44734661,0.162836593,-0.425130178,89.8,95.8,13.8,91.3,14.55319149,68.1,100,72.4,58.4,56.82425214,70208,11.72874317,100,3.3897777,42.15918046,63.81322957,10.47619048,31.45695364,99.43582511,70.05870841,94.8070461,0.042298794,9.53630303,19.59,228.0675951,86.93470826,45.031097,43.11234617
277,6073008341,3880,1142,2,2,apartment,-117.223754,32.870055,0.099576,0.338165,14000US06073008341,537,7614,urban_area,0.403578636,-0.500010642,1.009771092,-0.195380682,0.85659132,0.474758292,0.44734661,0.162836593,-0.425130178,89.8,95.8,13.8,91.3,14.55319149,68.1,100,72.4,58.4,56.82425214,70208,11.72874317,100,3.3897777,42.15918046,63.81322957,10.47619048,31.45695364,99.43582511,70.05870841,94.8070461,0.042298794,9.53630303,19.59,228.0675951,86.93470826,45.031097,43.11234617
278,6073008341,1850,834,1,1,apartment,-117.216697,32.870306,0.106633,0.338416,14000US06073008341,583,7614,urban_area,0.403578636,-0.500010642,1.009771092,-0.195380682,0.85659132,0.474758292,0.44734661,0.162836593,-0.425130178,89.8,95.8,13.8,91.3,14.55319149,68.1,100,72.4,58.4,56.82425214,70208,11.72874317,100,3.3897777,42.15918046,63.81322957,10.47619048,31.45695364,99.43582511,70.05870841,94.8070461,0.042298794,9.53630303,19.59,228.0675951,86.93470826,45.031097,43.11234617
279,6073008341,2100,962,2,2,apartment,-117.216876,32.868942,0.106454,0.337052,14000US06073008341,591,7614,urban_area,0.403578636,-0.500010642,1.009771092,-0.195380682,0.85659132,0.474758292,0.44734661,0.162836593,-0.425130178,89.8,95.8,13.8,91.3,14.55319149,68.1,100,72.4,58.4,56.82425214,70208,11.72874317,100,3.3897777,42.15918046,63.81322957,10.47619048,31.45695364,99.43582511,70.05870841,94.8070461,0.042298794,9.53630303,19.59,228.0675951,86.93470826,45.031097,43.11234617
280,6073008341,2375,1102,2,2,apartment,-117.216876,32.868942,0.106454,0.337052,14000US06073008341,598,7614,urban_area,0.403578636,-0.500010642,1.009771092,-0.195380682,0.85659132,0.474758292,0.44734661,0.162836593,-0.425130178,89.8,95.8,13.8,91.3,14.55319149,68.1,100,72.4,58.4,56.82425214,70208,11.72874317,100,3.3897777,42.15918046,63.81322957,10.47619048,31.45695364,99.43582511,70.05870841,94.8070461,0.042298794,9.53630303,19.59,228.0675951,86.93470826,45.031097,43.11234617
281,6073008341,2995,1469,2,2,apartment,-117.216853,32.869531,0.106477,0.337641,14000US06073008341,604,7614,urban_area,0.403578636,-0.500010642,1.009771092,-0.195380682,0.85659132,0.474758292,0.44734661,0.162836593,-0.425130178,89.8,95.8,13.8,91.3,14.55319149,68.1,100,72.4,58.4,56.82425214,70208,11.72874317,100,3.3897777,42.15918046,63.81322957,10.47619048,31.45695364,99.43582511,70.05870841,94.8070461,0.042298794,9.53630303,19.59,228.0675951,86.93470826,45.031097,43.11234617
282,6073008341,3495,1485,3,2,apartment,-117.216853,32.869531,0.106477,0.337641,14000US06073008341,612,7614,urban_area,0.403578636,-0.500010642,1.009771092,-0.195380682,0.85659132,0.474758292,0.44734661,0.162836593,-0.425130178,89.8,95.8,13.8,91.3,14.55319149,68.1,100,72.4,58.4,56.82425214,70208,11.72874317,100,3.3897777,42.15918046,63.81322957,10.47619048,31.45695364,99.43582511,70.05870841,94.8070461,0.042298794,9.53630303,19.59,228.0675951,86.93470826,45.031097,43.11234617
283,6073008341,2575,1140,1,1,apartment,-117.216853,32.869531,0.106477,0.337641,14000US06073008341,618,7614,urban_area,0.403578636,-0.500010642,1.009771092,-0.195380682,0.85659132,0.474758292,0.44734661,0.162836593,-0.425130178,89.8,95.8,13.8,91.3,14.55319149,68.1,100,72.4,58.4,56.82425214,70208,11.72874317,100,3.3897777,42.15918046,63.81322957,10.47619048,31.45695364,99.43582511,70.05870841,94.8070461,0.042298794,9.53630303,19.59,228.0675951,86.93470826,45.031097,43.11234617
284,6073008343,2781,1104,2,2,apartment,-117.219186,32.866612,0.104144,0.334722,14000US06073008343,319,4587,urban_area,0.403680392,-0.689240015,1.3596646,-0.278628061,0.609292623,0.501499885,0.44734661,0.451181064,-0.018531247,86.8,96.6,19.5,90.8,21.98748044,100,100,69.5,61.6,49.36202628,51515,0.376912636,100,7.3974314,74.27512535,64.57023011,13.51351351,32.51533742,98.75,79.6819788,100,0.042298794,9.53630303,19.59,228.0675951,86.40283969,43.42869915,41.03710326
285,6073008343,2173,832,1,1,apartment,-117.219261,32.866602,0.104069,0.334712,14000US06073008343,329,4587,urban_area,0.403680392,-0.689240015,1.3596646,-0.278628061,0.609292623,0.501499885,0.44734661,0.451181064,-0.018531247,86.8,96.6,19.5,90.8,21.98748044,100,100,69.5,61.6,49.36202628,51515,0.376912636,100,7.3974314,74.27512535,64.57023011,13.51351351,32.51533742,98.75,79.6819788,100,0.042298794,9.53630303,19.59,228.0675951,86.40283969,43.42869915,41.03710326
286,6073008343,2717,1104,2,2,apartment,-117.219186,32.866464,0.104144,0.334574,14000US06073008343,563,4587,urban_area,0.403680392,-0.689240015,1.3596646,-0.278628061,0.609292623,0.501499885,0.44734661,0.451181064,-0.018531247,86.8,96.6,19.5,90.8,21.98748044,100,100,69.5,61.6,49.36202628,51515,0.376912636,100,7.3974314,74.27512535,64.57023011,13.51351351,32.51533742,98.75,79.6819788,100,0.042298794,9.53630303,19.59,228.0675951,86.40283969,43.42869915,41.03710326
287,6073008343,2697,1104,2,2,apartment,-117.219261,32.866666,0.104069,0.334776,14000US06073008343,654,4587,urban_area,0.403680392,-0.689240015,1.3596646,-0.278628061,0.609292623,0.501499885,0.44734661,0.451181064,-0.018531247,86.8,96.6,19.5,90.8,21.98748044,100,100,69.5,61.6,49.36202628,51515,0.376912636,100,7.3974314,74.27512535,64.57023011,13.51351351,32.51533742,98.75,79.6819788,100,0.042298794,9.53630303,19.59,228.0675951,86.40283969,43.42869915,41.03710326
288,6073008343,2682,1054,2,2,apartment,-117.219229,32.866612,0.104101,0.334722,14000US06073008343,666,4587,urban_area,0.403680392,-0.689240015,1.3596646,-0.278628061,0.609292623,0.501499885,0.44734661,0.451181064,-0.018531247,86.8,96.6,19.5,90.8,21.98748044,100,100,69.5,61.6,49.36202628,51515,0.376912636,100,7.3974314,74.27512535,64.57023011,13.51351351,32.51533742,98.75,79.6819788,100,0.042298794,9.53630303,19.59,228.0675951,86.40283969,43.42869915,41.03710326
289,6073008346,2200,995,1,1,apartment,-117.2035,32.8919,0.11983,0.36001,14000US06073008346,68,4615,urban_area,0.404172838,1.618190972,0.950265071,1.132286773,1.244025945,0.261024339,0.605175144,0.1084844,1.279926941,94.5,99.5,78.1,99.1,2.695134757,68.4,100,68.5,79.3,96.55634207,134421,5.092620769,100,9.1460011,99.93499458,79.98175166,5.577689243,0,100,94.94163424,0.31149571,0.042298794,9.53630303,9.047506105,228.0675951,84.36791928,45.48465445,42.57010378
290,6073008348,3400,2200,4,2.5,apartment,-117.156548,32.920162,0.166782,0.388272,14000US06073008348,33,5259,urban_area,0.404317388,0.758842283,0.646626188,0.769780311,0.81537487,0.230518883,0.55128896,0.134103193,0.905021463,89.3,94.5,62.2,97.5,5.466573816,69.8,100,48.7,69.7,88.98530193,98774,0.147444837,100,6.2319484,95.01806427,75.18465798,5.803571429,6.956521739,100,90.94922737,34.43101067,0.044311971,9.53630303,9.374216791,228.0675951,80.78192502,29.96529117,49.67219437
